sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
4.7096;9.746;1.3528;4.2823;8.6652;1.6571;-0.3081;-0.0396;0.2067;-0.3397;-0.466;0.3461;26.0;-30.7;-8.66;0.9;29.98;-62.08;-68.85;0.0;1009.52;49.359;37.51323;127.05664;56.95;NaN;;1.77;11.617796;335.2;28 / 45;323059;2020-09-25 14:56:21:031
3.3705;8.4644;1.6929;4.6395;8.5914;0.9131;-1.2912;0.2701;-0.0229;-0.2088;-0.1087;0.6229;28.0;-32.06;-7.21;5.04;25.55;-62.74;-78.35;0.0;1009.53;51.763;37.513245;127.05663;56.06;NaN;;2.17;11.437328;340.1;29 / 45;323559;2020-09-25 14:56:21:531
4.8533;9.3304;2.5649;4.1534;8.8455;0.8224;-0.6491;0.5292;-0.5449;-1.236;-0.592;0.3483;30.0;-27.67;-9.83;4.73;21.58;-67.0;-83.05;0.0;1009.51;50.258;37.513245;127.05663;56.06;NaN;;2.17;11.437328;340.1;29 / 45;324059;2020-09-25 14:56:22:031
6.2427;9.5616;1.1204;4.2401;8.8418;0.1197;0.1157;-0.0131;1.176;-0.5323;0.5487;-0.623;33.0;-31.64;-10.62;6.66;28.01;-65.7;-80.26;0.0;1009.5;55.096;37.513256;127.05662;55.51;NaN;;1.96;11.408309;341.5;29 / 45;324559;2020-09-25 14:56:22:531
4.2041;8.7195;0.791;4.3781;8.7637;-0.4463;0.5863;-0.5091;2.0721;1.2823;3.8068;-0.7334;29.0;-32.78;-14.12;9.61;20.98;-57.62;-93.46;0.0;1009.46;53.574;37.513256;127.05662;55.51;NaN;;1.96;11.408309;341.5;29 / 45;325059;2020-09-25 14:56:23:031
7.0596;5.8953;0.4425;5.9621;7.776;0.3983;-0.2785;-0.6107;1.5184;2.9244;4.2041;-0.2375;34.0;-32.37;-6.91;-0.5;5.79;-52.46;-86.18;0.0;1009.47;48.91;37.51327;127.05661;55.24;NaN;;1.63;6.508131;337.7;29 / 45;325559;2020-09-25 14:56:23:531
5.439;6.7948;1.6079;3.7384;9.0291;0.8189;0.1803;-1.3739;0.0565;-1.8689;-2.5188;1.7329;33.0;-31.2;-14.08;1.55;4.44;-73.51;-90.0;0.0;1009.48;55.453;37.51327;127.05661;55.24;NaN;;1.63;6.508131;337.7;29 / 45;326059;2020-09-25 14:56:24:031
8.5867;10.6239;-0.6283;4.751;8.5709;-0.3718;1.37;-0.1936;0.3086;2.604;2.3212;-0.7422;34.0;-29.41;-16.76;-5.81;4.97;-47.56;-83.69;0.0;1009.48;57.23;37.513283;127.056595;55.23;NaN;;1.78;6.092185;336.7;29 / 45;326559;2020-09-25 14:56:24:531
3.2579;8.3914;1.3551;5.088;8.0941;2.1837;0.5921;0.6213;-1.6551;0.5975;-1.2466;0.2123;27.0;-31.86;-10.23;-4.95;21.62;-55.63;-66.77;0.0;1009.49;54.496;37.513283;127.056595;55.23;NaN;;1.78;6.092185;336.7;29 / 45;327059;2020-09-25 14:56:25:031
4.5383;8.7471;1.8702;4.1236;8.893;0.2833;0.6886;0.8313;1.2318;-0.6465;0.3833;0.564;37.0;-27.62;-11.76;-1.97;359.79;-65.07;-86.07;0.0;1009.49;51.424;37.513294;127.05658;54.6;NaN;;1.59;5.452822;337.1;29 / 45;327559;2020-09-25 14:56:25:531
4.6689;8.0069;-0.4966;4.5423;8.6448;0.8979;0.5821;0.2856;0.4424;-0.2503;-0.8891;-0.471;33.0;-27.8;-7.97;-1.31;12.18;-61.83;-78.82;0.0;1009.49;49.458;37.513294;127.05658;54.6;NaN;;1.59;5.452822;337.1;29 / 45;328060;2020-09-25 14:56:26:032
2.6387;6.4079;0.9168;4.4808;8.6838;0.8271;0.995;0.2575;0.8441;0.8875;0.4711;-0.2135;32.0;-25.73;-4.77;3.34;25.36;-62.65;-79.79;0.0;1009.49;48.99;37.51331;127.056564;55.81;NaN;;1.47;4.735694;341.5;30 / 44;328559;2020-09-25 14:56:26:531
3.7634;8.4249;1.2725;5.5583;8.0384;0.8125;-0.9482;1.2792;1.5114;0.7426;0.8541;-0.0796;50.0;-24.88;1.71;-2.74;4.4;-59.58;-82.25;0.0;1009.49;50.397;37.51331;127.056564;55.81;NaN;;1.47;4.735694;341.5;30 / 44;329059;2020-09-25 14:56:27:031
4.3131;7.8691;1.8175;5.3039;8.2378;0.4205;-0.5233;-0.0018;1.0105;0.1257;0.2304;-0.0475;58.0;-18.79;-2.77;-9.37;335.28;-59.15;-84.42;0.0;1009.47;46.424;37.51332;127.05656;56.89;NaN;;1.48;4.400182;339.9;30 / 45;329559;2020-09-25 14:56:27:531
5.1947;9.1867;1.978;4.7095;8.5986;0.2328;-0.6744;-2.1457;0.8899;0.0307;0.7298;0.4721;63.0;-9.19;-8.94;-18.1;283.14;-59.99;-87.04;0.0;1009.47;47.107;37.51332;127.05656;56.89;NaN;;1.48;4.400182;339.9;30 / 45;330059;2020-09-25 14:56:28:031
4.5898;7.402;2.0355;5.2574;8.2139;1.0304;-0.1094;-0.1073;1.2242;2.2777;1.6044;-0.3406;79.0;-9.95;-4.52;-18.03;298.91;-61.31;-80.41;0.0;1009.47;47.704;37.513332;127.05654;57.44;NaN;;1.32;4.347285;323.8;30 / 45;330559;2020-09-25 14:56:28:531
6.9506;10.5102;0.8509;5.208;8.3094;0.0235;-0.6694;0.0226;-0.4757;-1.009;-1.3082;0.2097;61.0;5.96;-19.68;-12.37;217.53;-57.92;-89.74;0.0;1009.48;50.271;37.513332;127.05654;57.44;NaN;;1.32;4.347285;323.8;30 / 45;331059;2020-09-25 14:56:29:031
5.3576;7.511;-0.8978;4.4447;8.7381;-0.2457;2.1124;-0.3342;0.3449;-0.2564;-0.5004;-0.5784;12.0;23.1;-22.83;3.84;181.27;-62.15;-91.3;0.0;1009.49;50.274;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;331559;2020-09-25 14:56:29:531
6.62;9.2801;-5.6648;4.7866;8.5511;0.3716;-0.2496;0.1319;1.0681;-1.2483;-0.6018;-0.3101;83.0;13.09;-19.54;-9.48;200.32;-60.18;-94.08;0.0;1009.49;50.079;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;332059;2020-09-25 14:56:30:031
4.4856;9.3783;-1.7099;3.5247;9.1435;-0.3785;-1.0012;-0.4681;0.1926;-0.0997;0.9885;1.1301;62.0;23.0;-23.06;-2.88;187.13;-71.85;-88.45;0.0;1009.49;59.472;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;332559;2020-09-25 14:56:30:531
4.4641;8.2416;-0.5457;4.6093;8.6528;0.2323;0.4975;-0.5827;-1.5677;-0.6847;-0.6173;-0.3523;52.0;11.36;-17.13;-12.69;224.58;-59.91;-77.27;0.0;1009.49;60.55;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;333060;2020-09-25 14:56:31:032
4.7779;8.4968;0.6341;4.6627;8.5104;1.4148;0.3471;0.0311;-0.6558;0.5211;0.1007;-0.3357;77.0;3.25;-9.89;-21.51;266.21;-56.65;-69.58;0.0;1009.5;52.028;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;333560;2020-09-25 14:56:31:532
4.8653;8.6213;1.7552;4.7755;8.3996;1.6768;-0.2553;0.2913;0.01;0.0068;-0.0585;-0.0394;81.0;3.92;-7.9;-23.93;267.16;-61.16;-73.37;0.0;1009.51;48.006;37.513336;127.05654;57.85;NaN;;0.69;4.472729;337.4;30 / 45;334059;2020-09-25 14:56:32:031
4.8964;8.5471;0.8844;4.5675;8.6009;1.1542;0.3003;-0.1196;-0.3517;-0.5571;-0.4881;-0.0511;89.0;6.34;-9.12;-18.5;251.38;-62.4;-78.98;0.0;1009.51;49.498;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;334559;2020-09-25 14:56:32:531
4.2856;8.5794;1.0557;4.7834;8.4654;1.2756;-0.3014;0.4733;-0.5342;0.4733;0.3787;-0.1117;78.0;8.19;-11.29;-20.75;251.33;-59.68;-75.07;0.0;1009.52;48.308;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;335060;2020-09-25 14:56:33:032
5.0174;8.4141;-0.0187;4.6875;8.5094;1.3371;-0.1049;0.0481;0.3565;-0.0259;0.0441;0.0014;86.0;7.19;-8.95;-18.69;253.48;-60.59;-74.86;0.0;1009.52;49.782;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;335559;2020-09-25 14:56:33:531
5.0605;8.7543;2.5613;4.8535;8.4414;1.1646;0.7491;0.0499;-2.1868;-0.9183;-1.3204;-0.2771;83.0;4.43;-8.46;-22.83;263.15;-59.4;-76.51;0.0;1009.52;49.073;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;336059;2020-09-25 14:56:34:031
4.185;8.7687;0.5754;4.3071;8.7786;0.7448;-0.0892;0.0073;-0.2463;-1.0589;-0.9478;0.138;88.0;8.53;-12.0;-22.05;246.38;-64.02;-80.91;0.0;1009.52;50.989;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;336559;2020-09-25 14:56:34:531
4.585;8.6597;0.9479;4.4382;8.6957;0.9256;-0.0465;-0.1007;-0.1223;-0.028;0.0315;0.0265;82.0;9.13;-12.56;-19.54;244.53;-62.46;-78.22;0.0;1009.52;48.67;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;337059;2020-09-25 14:56:35:031
4.4126;8.7267;1.0342;4.4475;8.6667;1.131;-0.0501;0.0446;-0.1119;0.0315;0.0254;-0.016;86.0;9.95;-11.81;-19.2;245.61;-61.34;-73.82;0.0;1009.53;49.015;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;337560;2020-09-25 14:56:35:532
4.5515;8.6441;1.1384;4.4758;8.6439;1.1916;0.0512;-0.0471;0.0257;0.1642;0.1419;0.0026;89.0;9.69;-11.4;-19.53;247.7;-61.74;-74.53;0.0;1009.53;50.309;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;30 / 45;338059;2020-09-25 14:56:36:031
4.4545;8.6908;1.1204;4.478;8.6477;1.1556;-0.0061;-3.0E-4;0.1152;-0.082;-0.0635;0.0072;89.0;8.9;-9.95;-21.18;250.71;-61.89;-75.89;0.0;1009.54;50.778;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;31 / 45;338559;2020-09-25 14:56:36:531
4.4688;8.6728;1.1156;4.509;8.6226;1.2208;0.0253;-0.0078;0.0633;0.0656;0.0593;0.0041;89.0;8.38;-10.29;-21.03;252.46;-61.84;-75.91;0.0;1009.54;50.897;37.51333;127.05653;57.24;NaN;;0.0;4.159592;;31 / 45;339059;2020-09-25 14:56:37:031
4.2616;7.8907;0.779;4.1791;8.8221;0.9356;1.2099;-1.0217;0.5094;0.0132;0.4577;0.431;105.0;11.09;-11.5;-17.34;239.65;-64.11;-77.38;0.0;1009.55;50.614;37.513332;127.056526;55.86;NaN;;0.0;3.986582;;31 / 45;339560;2020-09-25 14:56:37:532
4.4197;8.6357;1.2989;4.4689;8.6193;1.3811;-0.1028;0.0821;0.281;0.3677;0.2693;-0.0116;94.0;10.64;-10.45;-19.74;248.48;-61.51;-72.83;0.0;1009.55;50.95;37.513332;127.056526;55.86;NaN;;0.0;3.986582;;31 / 45;340059;2020-09-25 14:56:38:031
4.4712;8.6381;1.3923;4.3775;8.6817;1.2789;0.086;-0.0664;0.0964;0.1507;0.1416;0.0029;96.0;9.25;-11.4;-18.38;246.76;-62.45;-74.4;0.0;1009.56;49.428;37.513332;127.056526;55.86;NaN;;0.0;3.986582;;30 / 45;340559;2020-09-25 14:56:38:531
4.3503;8.7279;0.9479;4.4194;8.6737;1.1859;-0.12;0.0686;-0.2846;-0.1409;-0.1334;0.0753;113.0;11.16;-10.84;-21.45;247.22;-62.19;-74.98;0.0;1009.56;48.479;37.513332;127.056526;55.86;NaN;;0.0;3.986582;;30 / 45;341060;2020-09-25 14:56:39:032
4.7311;8.5459;0.9671;4.5962;8.5958;1.0757;0.0456;-0.0797;-0.0192;0.0969;0.0765;0.025;121.0;10.91;-12.33;-18.75;243.19;-60.78;-74.66;0.0;1009.57;47.772;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;341559;2020-09-25 14:56:39:531
4.718;8.5782;1.1264;4.6926;8.5138;1.2903;-0.1443;0.0651;0.3627;0.2147;0.145;-0.0848;98.0;7.11;-10.88;-21.99;253.93;-60.23;-75.71;0.0;1009.57;47.653;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;342060;2020-09-25 14:56:40:032
4.2604;8.4872;1.6737;4.6691;8.539;1.2065;0.6936;0.1343;0.3532;0.0671;-0.2183;-0.373;92.0;10.78;-11.22;-19.76;243.54;-61.1;-77.44;0.0;1009.57;47.873;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;342560;2020-09-25 14:56:40:532
4.5347;8.7028;0.8545;4.5083;8.6289;1.178;0.0701;-0.0203;0.2283;0.2124;0.162;-0.014;98.0;9.29;-11.8;-22.59;251.18;-61.15;-75.45;0.0;1009.57;48.262;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;343062;2020-09-25 14:56:41:034
4.5287;8.6501;1.2414;4.5848;8.5832;1.2155;-0.0119;0.0433;0.0352;0.1729;0.1327;-0.0067;90.0;7.67;-9.7;-22.1;254.27;-61.04;-74.85;0.0;1009.58;48.244;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;343559;2020-09-25 14:56:41:531
4.5587;8.6656;1.3587;4.5998;8.5716;1.2408;-0.0239;0.0214;0.0065;-0.0125;-0.0131;0.0187;92.0;9.07;-10.08;-20.93;251.26;-60.93;-74.9;0.0;1009.58;47.807;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;344059;2020-09-25 14:56:42:031
4.6222;8.5243;1.3204;4.6244;8.5607;1.2246;0.0933;-0.0453;-0.0205;0.0406;0.0904;0.0128;92.0;7.91;-10.63;-23.29;253.29;-61.0;-76.07;0.0;1009.58;48.835;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;344559;2020-09-25 14:56:42:531
4.5215;8.7219;1.2066;4.5428;8.6233;1.083;0.0154;-0.0476;-0.1334;-0.3904;-0.3389;0.0522;91.0;8.53;-9.4;-19.83;249.85;-61.56;-76.59;0.0;1009.59;49.212;37.513332;127.056526;56.32;NaN;;0.0;4.008545;;30 / 45;345059;2020-09-25 14:56:43:031
4.5754;8.5998;1.0042;4.5162;8.6454;1.0154;0.0734;-0.0422;-0.1955;-0.0848;-0.0673;0.0012;98.0;10.33;-11.56;-18.89;243.67;-61.57;-76.32;0.0;1009.6;49.29;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;345559;2020-09-25 14:56:43:531
4.5144;8.6848;0.9036;4.5182;8.6403;1.0493;0.0046;-0.0158;-0.096;-0.007;3.0E-4;0.0047;96.0;10.13;-10.85;-19.36;246.0;-61.23;-74.65;0.0;1009.6;50.085;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;346059;2020-09-25 14:56:44:031
4.5156;8.6728;1.1144;4.5291;8.6265;1.1142;-0.0307;0.0196;0.0119;0.0609;0.0535;9.0E-4;90.0;7.61;-12.05;-22.09;252.17;-61.14;-74.8;0.0;1009.61;49.85;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;346559;2020-09-25 14:56:44:531
4.5323;8.6022;1.3671;4.5516;8.6026;1.2037;0.0254;0.0126;0.0161;0.1503;0.1295;0.0021;90.0;9.84;-12.51;-22.57;248.91;-61.31;-75.19;0.0;1009.61;50.2;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;347059;2020-09-25 14:56:45:031
4.5419;8.6094;1.3803;4.5764;8.5858;1.2296;-0.0432;0.0499;0.006;0.2007;0.176;-0.0049;89.0;7.96;-9.93;-18.84;249.71;-61.34;-75.87;0.0;1009.61;49.573;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;28 / 45;347559;2020-09-25 14:56:45:531
4.579;8.6141;1.1839;4.5506;8.5984;1.2367;-0.0148;0.001;0.0808;-0.1351;-0.1299;-0.0096;90.0;9.7;-12.72;-22.93;249.21;-61.26;-74.8;0.0;1009.61;49.644;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;28 / 45;348059;2020-09-25 14:56:46:031
4.5311;8.6752;1.2414;4.5383;8.609;1.2079;-0.0147;0.0106;0.0161;-0.0131;4.0E-4;0.0061;90.0;8.68;-11.72;-22.81;251.06;-61.51;-75.74;0.0;1009.61;49.472;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;348560;2020-09-25 14:56:46:532
4.5251;8.6345;1.336;4.5425;8.6047;1.2225;-0.036;0.014;0.0504;-0.0412;-0.056;-0.004;92.0;9.89;-10.09;-19.32;246.4;-61.58;-75.61;0.0;1009.6;50.692;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;349059;2020-09-25 14:56:47:031
4.7731;8.7938;2.0199;4.5497;8.604;1.2007;0.0179;0.0082;0.121;0.0969;0.0908;-0.0295;90.0;9.36;-12.87;-18.3;243.45;-61.33;-75.22;0.0;1009.59;50.101;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;349559;2020-09-25 14:56:47:531
4.6856;8.6285;0.7599;4.5362;8.6178;1.1516;0.0202;-0.1209;0.7005;0.1006;0.0826;0.0292;85.0;7.28;-11.1;-23.66;256.45;-61.49;-75.76;0.0;1009.58;49.527;37.51333;127.05652;57.22;NaN;;0.0;3.965545;;29 / 45;350060;2020-09-25 14:56:48:032
4.7551;8.704;0.9204;4.5983;8.5888;1.1221;0.0131;0.0809;-0.1926;0.1872;0.1324;-0.0367;89.0;8.02;-11.35;-19.91;250.55;-60.94;-74.95;0.0;1009.57;48.856;37.51332;127.05651;57.92;NaN;;0.0;3.887304;;29 / 45;350559;2020-09-25 14:56:48:531
4.5898;8.5782;1.3384;4.5449;8.6125;1.1575;0.0311;0.0446;0.0048;0.0263;0.0452;0.0067;88.0;6.89;-11.4;-22.33;254.66;-61.37;-75.33;0.0;1009.57;52.367;37.51332;127.05651;57.92;NaN;;0.0;3.887304;;29 / 45;351059;2020-09-25 14:56:49:031
4.5036;8.6992;1.0174;4.5409;8.6118;1.178;1.0E-4;0.0073;0.0226;0.0367;0.0324;-8.0E-4;88.0;6.31;-12.36;-20.73;254.05;-61.38;-75.53;0.0;1009.56;55.34;37.51332;127.05651;57.92;NaN;;0.0;3.887304;;29 / 45;351560;2020-09-25 14:56:49:532
4.5778;8.5974;1.3599;4.5717;8.5862;1.2434;-0.0107;0.0327;0.0018;0.0179;-0.0157;-0.0181;87.0;6.87;-11.12;-23.12;256.11;-61.11;-74.79;0.0;1009.55;54.631;37.51332;127.05651;57.92;NaN;;0.0;3.887304;;29 / 45;352059;2020-09-25 14:56:50:031
4.5419;8.601;1.3516;4.5606;8.5996;1.1909;-0.0024;-0.0152;0.0099;-0.1078;-0.0833;0.0061;87.0;6.98;-9.52;-23.21;256.77;-61.27;-75.36;0.0;1009.54;53.855;37.51332;127.0565;57.89;NaN;;0.0;3.969626;;29 / 45;352559;2020-09-25 14:56:50:531
4.5563;8.6105;1.2581;4.5481;8.6075;1.1814;-0.0042;0.0132;-0.043;-0.1029;-0.0952;-0.0032;87.0;7.39;-10.73;-21.99;254.33;-61.53;-75.8;0.0;1009.55;50.863;37.51332;127.0565;57.89;NaN;;0.0;3.969626;;29 / 45;353060;2020-09-25 14:56:51:032
5.6115;8.5327;2.0247;4.6453;8.5387;1.2969;-0.3267;0.1873;-0.1841;0.1452;-0.0518;-0.3226;87.0;9.06;-10.04;-21.39;251.03;-61.37;-75.34;0.0;1009.55;51.588;37.51332;127.0565;57.89;NaN;;0.0;3.969626;;28 / 45;353559;2020-09-25 14:56:51:531
4.4257;8.5818;1.2174;4.5314;8.5999;1.2954;0.0251;0.0183;0.3657;0.5905;0.5632;-0.0221;99.0;8.92;-9.15;-19.58;252.1;-60.83;-73.66;0.0;1009.55;49.173;37.51332;127.0565;57.89;NaN;;0.0;3.969626;;28 / 45;354059;2020-09-25 14:56:52:031
4.5203;8.5998;1.2953;4.5081;8.633;1.1484;-0.0026;0.0357;-0.0024;-0.1653;-0.1731;-0.0079;107.0;10.04;-12.38;-20.9;245.31;-62.37;-78.09;0.0;1009.56;49.994;37.513317;127.0565;58.08;NaN;;0.0;3.824281;;27 / 45;354559;2020-09-25 14:56:52:531
4.4736;8.7028;1.136;4.5147;8.6374;1.0883;-0.0453;0.0431;-0.084;-0.0542;-0.0346;-0.002;103.0;9.5;-11.4;-18.79;246.39;-61.73;-76.45;0.0;1009.57;48.605;37.513317;127.0565;58.08;NaN;;0.0;3.824281;;27 / 45;355059;2020-09-25 14:56:53:031
4.5683;8.6249;1.0821;4.5148;8.6316;1.1324;-0.0086;0.0125;-0.0367;-0.0451;-0.0503;0.0049;104.0;7.14;-11.83;-24.13;255.08;-61.85;-76.32;0.0;1009.57;48.52;37.513317;127.0565;58.08;NaN;;0.0;3.824281;;27 / 45;355559;2020-09-25 14:56:53:531
4.5036;8.6776;1.2078;4.514;8.6364;1.0986;-0.0323;0.0205;0.0433;0.0347;0.0281;0.0034;104.0;8.69;-11.95;-23.17;250.65;-61.72;-76.32;0.0;1009.58;48.189;37.513317;127.0565;58.08;NaN;;0.0;3.824281;;27 / 45;356060;2020-09-25 14:56:54:032
4.518;8.6465;1.1791;4.5446;8.6154;1.1366;0.003;0.0145;0.0162;0.1639;0.1461;-0.0056;100.0;9.23;-11.65;-23.11;250.99;-61.34;-75.76;0.0;1009.57;47.787;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;28 / 45;356559;2020-09-25 14:56:54:531
4.5527;8.6405;1.0988;4.5381;8.618;1.143;-0.02;0.0151;0.0205;0.0469;0.0339;-0.0011;105.0;10.47;-11.99;-18.83;244.02;-61.5;-75.86;0.0;1009.56;47.903;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;28 / 45;357059;2020-09-25 14:56:55:031
4.5108;8.6585;1.2234;4.5379;8.6197;1.1304;-0.0057;0.0148;-0.0055;0.0507;0.0375;-0.0097;100.0;8.06;-11.0;-21.28;251.02;-61.55;-76.21;0.0;1009.55;47.905;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;29 / 45;357559;2020-09-25 14:56:55:531
4.5239;8.6369;1.124;4.5253;8.6267;1.1281;-0.0243;0.0323;0.0445;0.0064;-0.0025;-5.0E-4;106.0;8.81;-11.81;-20.54;248.42;-61.6;-76.0;0.0;1009.52;48.33;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;29 / 45;358059;2020-09-25 14:56:56:031
4.6162;8.6105;0.9922;4.536;8.6243;1.103;0.0268;0.0025;-0.1264;-0.0766;-0.0688;-0.0111;112.0;7.73;-11.9;-21.18;249.93;-61.64;-76.25;0.0;1009.51;47.613;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;29 / 44;358559;2020-09-25 14:56:56:531
4.5443;8.6525;1.2102;4.5321;8.6227;1.1312;0.0113;0.0078;-0.0631;-0.0253;-0.0224;3.0E-4;115.0;5.71;-13.04;-21.17;252.24;-61.82;-76.58;0.0;1009.5;47.057;37.513313;127.056496;58.42;NaN;;0.0;3.790092;;29 / 44;359059;2020-09-25 14:56:57:031
4.5024;8.6848;1.0857;4.5117;8.6393;1.0849;-0.0126;-0.0107;0.0235;-0.0668;-0.048;0.0102;129.0;5.25;-12.61;-21.62;255.36;-61.71;-76.43;0.0;1009.5;46.578;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;28 / 44;359559;2020-09-25 14:56:57:531
4.5707;8.6369;1.0857;4.5179;8.6353;1.0913;0.016;-0.0183;-0.0313;-0.0096;-0.0032;0.003;112.0;6.88;-12.78;-22.12;251.73;-61.71;-76.42;0.0;1009.49;46.505;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;28 / 44;360059;2020-09-25 14:56:58:031
4.5479;8.6345;1.0461;4.506;8.6426;1.0822;-0.0033;0.0102;-0.0468;-0.1053;-0.1026;-0.0097;122.0;6.84;-11.64;-21.39;251.8;-61.77;-76.2;0.0;1009.48;46.991;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;29 / 44;360559;2020-09-25 14:56:58:531
4.6641;8.474;1.5109;4.4537;8.663;1.1344;0.2554;-0.1558;-0.124;0.1432;0.2504;0.0791;106.0;7.58;-10.84;-21.5;253.32;-61.51;-74.88;0.0;1009.49;47.387;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;29 / 44;361059;2020-09-25 14:56:59:031
4.1682;8.6022;1.1384;4.3783;8.696;1.1747;0.0878;-0.006;-0.5128;-0.0143;-0.1233;-0.0947;124.0;8.46;-12.35;-21.62;250.28;-62.12;-74.75;0.0;1009.48;47.195;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;28 / 44;361560;2020-09-25 14:56:59:532
4.7431;8.4764;2.2103;4.3034;8.6828;1.5037;0.714;-0.7161;-1.0956;-0.4085;-0.4441;-0.1945;84.0;6.71;-11.28;-21.95;254.93;-60.55;-74.64;0.0;1009.48;47.089;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;28 / 44;362059;2020-09-25 14:57:00:031
4.5072;8.6788;0.3215;4.267;8.7634;1.0799;0.1325;-0.1644;-0.5309;-0.7451;-0.6759;0.0519;93.0;6.89;-13.0;-22.74;254.07;-63.33;-75.8;0.0;1009.47;46.778;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;30 / 44;362559;2020-09-25 14:57:00:531
4.2197;8.8321;1.0306;4.2911;8.7379;1.1859;0.0237;-0.0401;-0.1686;-0.0409;-0.0574;-0.0059;76.0;8.36;-12.78;-21.55;252.07;-63.0;-74.55;0.0;1009.48;46.801;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;30 / 44;363059;2020-09-25 14:57:01:031
4.5695;8.6082;1.0928;4.4567;8.6497;1.2213;0.0925;-0.0691;-0.1331;0.0607;0.0432;-0.011;84.0;6.72;-10.77;-22.0;255.4;-61.89;-74.68;0.0;1009.5;45.708;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;30 / 44;363560;2020-09-25 14:57:01:532
4.4641;8.7016;1.1803;4.4704;8.6555;1.1262;0.0362;-0.037;-0.0541;-0.0833;-0.0854;-0.0131;88.0;4.84;-12.29;-21.8;257.07;-61.96;-75.86;0.0;1009.5;46.461;37.513317;127.05649;58.44;NaN;;0.0;3.790092;;30 / 44;364060;2020-09-25 14:57:02:032
